Monthly Plan ID,ID,Project Key,Project Name,Activity,Activity Details,Status,Created On,Created By,Start Date,End Date
"""MP-2024-000050""","""1059""",MAR093,Marketing - FPOs,Participation,Visiting Germany for participating in IPD EMOM program by GIZ in BIOFACH/VIVANESS in Nuremberg.,Ongoing,29:09.9,prasanna@csa-india.org,10-02-2024,19-02-2024
"""MP-2024-000050""","""1060""",BAF012,BAF - Marketing,Planning,"Planning for the convention to be organized on March 14-15th.

Preparing declaration, contacting the stakeholders for the convention.",New,29:09.9,prasanna@csa-india.org,01-02-2024,29-02-2024
"""MP-2024-000050""","""1061""",ERP046,ERP & IT,Followup & Coordination,"Regular maintenance of all the ERP servers.
Regular maintenance of WordPress sites

Designing and developing new doctypes in ERP for CSA & KSA.",Ongoing,29:09.9,prasanna@csa-india.org,01-02-2024,29-02-2024
"""MP-2024-000050""","""1062""",SAP146,SAPCO Export,Followup & Coordination,Followup with Lacon team and Laxmi regarding ICS certification.,Ongoing,29:09.9,prasanna@csa-india.org,01-02-2024,29-02-2024
"""MP-2024-000050""","""1063""",SAH142,Sahaja Aharam,Followup & Coordination,"Regular coordination on procurements, sales, processing, payments to the suppliers, etc with the team.
",Ongoing,29:09.9,prasanna@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000051""","""1064""",n.a,CRZBNF-APF,FFS,Conducted weekly once FFS,Ongoing,19:36.5,pgangulappa@csa-india.org,30-01-2024,29-02-2024
"""MP-2024-000051""","""1065""",n.a,CRZBNF-APF,Field Visit,Standing crops field visits and demonustration For decacation s and Liquids,Ongoing,19:36.5,pgangulappa@csa-india.org,30-01-2024,29-02-2024
"""MP-2024-000051""","""1066""",n.a,CRZBNF-APF,Follow-up,In every standing crops Fields visit and spraying decacation s and Liquids field observation ,Ongoing,19:36.5,pgangulappa@csa-india.org,30-01-2024,29-02-2024
"""MP-2024-000051""","""1067""",n.a,CRZBNF-APF,Data Collection,Project based /workshop any data /information collection ,Ongoing,19:36.5,pgangulappa@csa-india.org,30-01-2024,29-02-2024
"""MP-2024-000051""","""1068""",n.a,CRZBNF-APF,Material Transferring/Transporting,In any work shop/melas trans port to meterials/things,Ongoing,19:36.5,pgangulappa@csa-india.org,30-01-2024,29-02-2024
"""MP-2024-000051""","""1069""",n.a,CRZBNF-APF,Market Linkage,In any products procurement/production linkages of mediator director selling ,Ongoing,19:36.5,pgangulappa@csa-india.org,30-01-2024,29-02-2024
"""MP-2024-000051""","""1070""",n.a,CRZBNF-APF,Meeting,Every month monthly meeting and Village level meeting cum tranings,Ongoing,19:36.5,pgangulappa@csa-india.org,30-01-2024,29-02-2024
"""MP-2024-000051""","""1071""",n.a,CRZBNF-APF,Training,"In our working area conducted seasonally traning with production,pest and disease,soil health management,post harvesting techniques ",Ongoing,19:36.5,pgangulappa@csa-india.org,30-01-2024,29-02-2024
"""MP-2024-000051""","""1072""",n.a,CRZBNF-APF,Report preparation,In every month end preparation of monthly reports and month plan cum Travel bills,Ongoing,19:36.5,pgangulappa@csa-india.org,30-01-2024,29-02-2024
"""MP-2024-000051""","""1073""",n.a,CRZBNF-APF,Workshop,Monthly once  any project based visitors  came in district level work shop conduct should be attend,Ongoing,19:36.5,pgangulappa@csa-india.org,30-01-2024,29-02-2024
"""MP-2024-000052""","""1074""",n.a,CRZBNF-APF,Follow-up,"FPOs activities fallowup, meetings attending, Dqta collection.",Ongoing,21:32.2,ramana@csa-india.org,26-01-2024,25-02-2024
"""MP-2024-000052""","""1075""",NAB098,NABARD- AP POPI,Data Collection,Attending FPO BOD meetings and data collection. Business details and legal complainces.,Ongoing,21:32.2,ramana@csa-india.org,01-02-2024,10-01-2024
"""MP-2024-000052""","""1076""",n.a,CRZBNF-APF,Training,Data Management training ,New,21:32.2,ramana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000052""","""1077""",FES050,FES -CSA,Planning,Support on planning for FPC activities ,Ongoing,21:32.2,ramana@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1078""",n.a,CRZBNF-APF,Field Visit,Regular field visits to all clusters and fpos ,Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1079""",n.a,CRZBNF-APF,Training,Atending and supporting to the team on technical issues Season ,Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1080""",n.a,CRZBNF-APF,Meeting,Village level awareness meetings ,Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1081""",n.a,CRZBNF-APF,Planning,Cluster wise need based and crop based planing,Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1082""",n.a,CRZBNF-APF,FFS,Attending and supporting to the staff in technical aspects ,Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1083""",n.a,CRZBNF-APF,Follow-up,Followup of extension team in technical aspects ,Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1084""",n.a,CRZBNF-APF,Data Collection,"Month reports, harvesting reports, need based dats report collection ",Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1085""",n.a,CRZBNF-APF,Designing & Development,Models developing and Gandi,Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1086""",SAB141,SABAL,Designing & Development,Attending and supporting to the awareness meetings ,Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1087""",ICR077,ICRAF,Meeting,Attended for 2meeting with ICRAF discussion on multilayer models.,Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1088""",CAB018,CABI Training,Data Collection,"Calculations of sprayers,crop protections ",Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1089""",n.a,CRZBNF-APF,Campaign,Biovillage level compaign for door to door ,Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000053""","""1090""",n.a,CRZBNF-APF,Follow-up,Followup of extension team at tekritical ,Ongoing,36:55.0,ravitejapolu@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000054""","""1091""",n.a,CRZBNF-APF,Campaign,50 మంది రైతులు 4 villages ,Ongoing,41:12.2,shyamalak@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000054""","""1092""",n.a,CRZBNF-APF,FFS,"ప్రతి బుధవారం FFS చేయడం, మొత్తం 4 FFS ",Ongoing,41:12.2,shyamalak@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000054""","""1093""",n.a,CRZBNF-APF,Field Visit,130 field visits total cluster ,Ongoing,41:12.2,shyamalak@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000054""","""1094""",n.a,CRZBNF-APF,Follow-up,Cluster లో వున్న ఆర్గానిక్ రీతులనుకాలవడం,Ongoing,41:12.2,shyamalak@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000054""","""1095""",n.a,CRZBNF-APF,Meeting,10 గ్రామాల్లో రైతులతో మీటింగ్ నిర్వహించడం ,Ongoing,41:12.2,shyamalak@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000054""","""1096""",NAB098,NABARD- AP POPI,BOT,"ప్రతి నెల BoD meeting ఎర్పాటు చేయడం, అలాగే మార్కెటింగ్ చేయడం",Ongoing,41:12.2,shyamalak@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000054""","""1097""",PRI121,PRI - Project Restore India,Training,PRI రైతులతో మీటింగ్ ,Ongoing,41:12.2,shyamalak@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000054""","""1098""",PRI121,PRI - Project Restore India,Data Collection,PRI block లో డేటా చేయడం ,Ongoing,41:12.2,shyamalak@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000055""","""1100""",n.a,CRZBNF-APF,FFS,Weekly once i have conduct a ffs on chilli crop at Mudumala bio village ,Ongoing,58:30.7,budaya@csa-india.org,02-02-2024,28-02-2024
"""MP-2024-000055""","""1101""",n.a,CRZBNF-APF,Field Visit,New and old farmers fields visit at the Kondapuram cluster villages ,Ongoing,58:30.7,budaya@csa-india.org,26-01-2024,25-02-2024
"""MP-2024-000055""","""1102""",n.a,CRZBNF-APF,Follow-up,"Follow up the old and new organic, NPM, GAP and conventional farmers ",Ongoing,58:30.7,budaya@csa-india.org,26-01-2024,25-02-2024
"""MP-2024-000055""","""1103""",n.a,CRZBNF-APF,Issues Follow-up,New GST licence ,Ongoing,58:30.7,budaya@csa-india.org,06-02-2024,10-02-2024
"""MP-2024-000055""","""1104""",n.a,CRZBNF-APF,Market Linkage,Dry Red chilies market linkage ,New,58:30.7,budaya@csa-india.org,02-02-2024,25-02-2024
"""MP-2024-000055""","""1105""",n.a,CRZBNF-APF,Meeting,Village level & Mandal level agricultural advisory board meetings attend and hub level monthly staff review & planning meeting attend at Pulivendula CSA office ,Ongoing,58:30.7,budaya@csa-india.org,18-02-2024,25-02-2024
"""MP-2024-000055""","""1106""",n.a,CRZBNF-APF,Training,Village level PGS & Organic farming trainings conduct and post harvest & marketing trainings given to the cluster level farmers ,Ongoing,58:30.7,budaya@csa-india.org,08-02-2024,18-02-2024
"""MP-2024-000055""","""1107""",CAB018,CABI Training,Training,One cluster level CABI apps training given to the farmers ,New,58:30.7,budaya@csa-india.org,10-01-2024,14-01-2024
"""MP-2024-000056""","""1108""",NAB097,NABARD,Campaign,Thirumalapur fpcl mobilization ,Ongoing,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1109""",NAB097,NABARD,Data Collection,Thirumalapur fpcl share holders data entry in MIS ,New,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1110""",NAB097,NABARD,Market Linkage,"Enam, NCDX and apeda linkage ",New,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1111""",NAB097,NABARD,Meeting,Village level meetings and BOD meeting ,Ongoing,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1112""",NAB097,NABARD,Loan Processing,Etigadda fpcl credit linkage with nabkisan ,Ongoing,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1113""",NAB097,NABARD,Follow-up,With ceo's and accountants ,Ongoing,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1114""",NAB097,NABARD,Verification,Accounts verification ,Ongoing,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1115""",SFA154,SFAC - CBBO,Data Collection,Share holders data collection for MIS,Ongoing,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1116""",SFA154,SFAC - CBBO,Follow-up,With ceo's and accountants ,Ongoing,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1117""",SFA154,SFAC - CBBO,Loan Processing,Credit linkage with nabkisan ,Ongoing,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1118""",SFA154,SFAC - CBBO,Market Linkage,"Enam, NCDX and apeda linkage and input business ",Ongoing,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1119""",SFA154,SFAC - CBBO,Meeting,BOD meeting ,Ongoing,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1120""",SFA154,SFAC - CBBO,Verification,Accounts verification ,Ongoing,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000056""","""1121""",SFA154,SFAC - CBBO,Meeting,Suppliers and buyers ,New,05:49.5,satyapal@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000057""","""1122""",ERP046,ERP & IT,Followup & Coordination,"erp.Fpohub.com Maintenance and  Creating Items and as Required by FPos, Coordinate with CEOs and Accountants on Update Entries.",Ongoing,18:05.3,srikanth@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000057""","""1123""",ERP046,ERP & IT,Followup & Coordination,Checking & Maintenance of website Updates.,Ongoing,18:05.3,srikanth@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000057""","""1124""",SFA154,SFAC - CBBO,Followup & Coordination,"Updating FPOs Data With Services and Business (in Qty), South Telangana MIS Report on Accounts Status as on ERP Sheet & Central Telangana MIS Report on Accounts Status as on ERP Sheets. Coordinate with Field team for  Update sheets.",Ongoing,18:05.3,srikanth@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000058""","""1125""",n.a,CRZBNF-APF,Field Visit,25 days field visits and models visit and new farmer meet explaion organic farming and inputs preparation and video documentation work. ,Ongoing,27:48.0,nagavenamma@csa-india.org,26-01-2024,25-02-2024
"""MP-2024-000058""","""1126""",n.a,CRZBNF-APF,Campaign,"Bio village on door to door Campion explaion organic farming, kisan Mithra help line, FPc activities. ",Ongoing,27:48.0,nagavenamma@csa-india.org,10-02-2024,20-02-2024
"""MP-2024-000058""","""1127""",n.a,CRZBNF-APF,FFS,Weekly once on every Wednesday FFS -4days and crop adwisery Friday -4 days,Ongoing,27:48.0,nagavenamma@csa-india.org,26-01-2024,25-02-2024
"""MP-2024-000058""","""1128""",n.a,CRZBNF-APF,Report preparation,Weekly once reports preparation and monthly reports and documentation work. ,Ongoing,27:48.0,nagavenamma@csa-india.org,26-01-2024,25-02-2024
"""MP-2024-000058""","""1129""",n.a,CRZBNF-APF,Meeting,"4 Bio villages, village level meetings and pgs group meetings and vo meetings attend. ",Ongoing,27:48.0,nagavenamma@csa-india.org,10-02-2024,22-02-2024
"""MP-2024-000059""","""1130""",PGS116,PGS Certification AP,Training,Pgs certification training for krishna dist,Ongoing,18:27.4,ashokkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000059""","""1131""",PGS116,PGS Certification AP,Training,Ntr district for 2 days pgs certification training,Ongoing,18:27.4,ashokkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000059""","""1132""",PGS116,PGS Certification AP,Field Visit,Pgs farmers fields visit for every cluster ,Ongoing,18:27.4,ashokkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000059""","""1133""",PGS116,PGS Certification AP,Meeting,Village level pgs meeting Gp thanda,Ongoing,18:27.4,ashokkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000059""","""1134""",PGS116,PGS Certification AP,Meeting,Village level pgs meeting Bg palli cluster,Ongoing,18:27.4,ashokkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000059""","""1135""",PGS116,PGS Certification AP,Meeting,Village level pgs meeting at Tv palli cluster,Ongoing,18:27.4,ashokkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000059""","""1136""",n.a,CRZBNF-APF,Field Visit,Tv palli cluster supporting apf activities,Ongoing,18:27.4,ashokkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000059""","""1137""",PGS116,PGS Certification AP,Meeting,Village level pgs meeting at kondapuram cluster,Ongoing,18:27.4,ashokkumar@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000060""","""1138""",n.a,CRZBNF-APF,Field Visit,Models ,Ongoing,22:30.3,venkatarao@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000060""","""1139""",NAB098,NABARD- AP POPI,Follow-up,PPC ,Ongoing,22:30.3,venkatarao@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000060""","""1140""",NAB098,NABARD- AP POPI,Follow-up,PPC ,Ongoing,22:30.3,venkatarao@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000060""","""1141""",n.a,CRZBNF-APF,Workshop,KSA ,New,22:30.3,venkatarao@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000060""","""1142""",n.a,CRZBNF-APF,Field Visit,Sompuram ,Ongoing,22:30.3,venkatarao@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000060""","""1143""",n.a,CRZBNF-APF,Field Visit,S.k.s.r.puram,Ongoing,22:30.3,venkatarao@csa-india.org,Date not recorded,Date not recorded
"""MP-2024-000061""","""1144""",n.a,CRZBNF-APF,FFS,"Weekly once and monthly 4 times will be conducted FFS in the Bengal Gram
",Ongoing,43:48.6,sai@csa-india.org,26-01-2024,24-02-2024
